combined_text,Label
"2 A simple pizza should have 5-7 ingredients. For clarity on the topic, I will just reply with 6. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party One slice should be $3, unfortunately the school does not see it this way and overcharges us for $4-$5 per slice. For clarity on the question, the answer should be $3.  I think of the movie ""Cloudy with a Chance of Meatballs"" because I associate pizza with popular Italian cuisine, and meatballs is Italian cuisine.  I would pair Pepsi with Pizza. Parents,Siblings,Friends nan",Pizza
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 15 Spider-Man 2 Water Parents,Siblings,Friends nan",Pizza
"3 7 Week day lunch,Weekend dinner,At a party,Late night snack 5 dollar Ratatouille Coke Friends,Teachers A lot (hot)",Pizza
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $5  Space Jam Coca-Cola Friends,Strangers A little (mild)",Pizza
"2 6 total. Ingredients include dough, cheese, tomato sauce, and about 3 toppings depending on the consumer. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party For one serving, I expect pizza to cost about $10. That's the economy for you. When eating pizza, I think of the movie ""Shrek 2"". I would pair chocolate milk with pizza. Mmmm... chocolate milk... Siblings,Friends A little (mild)",Pizza
"3 12 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 2.99 Home Alone Soda Siblings,Friends nan",Pizza
"3 9 Week day dinner,Weekend dinner,At a party,Late night snack $5  Ratatouille Coca cola Friends,Teachers A little (mild)",Pizza
"4 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 15 Friends Nestea Friends A moderate amount (medium)",Pizza
"3 6 Weekend dinner,At a party $2  spiderman soda Siblings,Friends nan",Pizza
"3 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $5  The spongebob movie (2004) Dr. Pepper Teachers A moderate amount (medium)",Pizza
"2 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 3.99 Italian Jon Coca-Cola  Siblings,Friends nan",Pizza
"3 5 Week day lunch,At a party $5  Ratatouille Canada Dry Friends nan",Pizza
"3 5 Week day lunch,Weekend lunch,At a party 4 spiderman 2 gingerale Friends,Teachers nan",Pizza
"4 10 Week day lunch,Week day dinner,At a party,Late night snack Slice - $5

Pizza - $20 Spider Man 2 Coca Cola Friends,Teachers,Strangers A little (mild)",Pizza
"3 Flour, Oil, Vegetables, Meats. Week day lunch,Week day dinner less than 5 dollars per piece. Ratatouille Sprite Friends nan",Pizza
"4 20-15 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $10-$15 Diary of a Wimpy Kid Pop Parents,Siblings,Friends,Teachers nan",Pizza
"3 10 Week day lunch,At a party,Late night snack $8  Home Alone Soda Friends,Strangers nan",Pizza
"2 If you're making it from scratch, it could take up to 10 ingredients, but if the base is premade, it could take 4-5 ingredients. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack Entire thing can be around $14-24 depending on its size I think of the movie Chef(2014) as it was very food-related and had a lot of oven-baked goods. Soda - coke, sprite, crush, etc. Parents,Siblings,Friends I will have some of this food item with my hot sauce",Pizza
"3 10 Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack $16.00  Teenage Mutant Ninja Turtles Pepsi Parents,Siblings,Friends A moderate amount (medium)",Pizza
"3 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $10  Step Brothers Coke Parents,Siblings,Friends A little (mild)",Pizza
"3 9 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5 rush hour pop Parents,Siblings,Friends nan",Pizza
"5 10+ Week day lunch,Weekend lunch,At a party,Late night snack 15 Idk Pop drink Parents,Siblings,Friends nan",Pizza
"2 3-10 Week day lunch,Week day dinner,At a party 4 home alone cola Friends nan",Pizza
"2 at least 3 At a party,Late night snack $15 each box horror movie coke Parents,Friends,Strangers nan",Pizza
"3 12 to 13 ingredients Weekend dinner,At a party,Late night snack 10 The Godfather Pepsi, Coke Parents,Siblings,Friends nan",Pizza
"3 8 At a party,Late night snack 13 Garfield Zero sugar coca cola Friends A moderate amount (medium)",Pizza
"2 10 ingredients Week day lunch,Weekend dinner,At a party 20 dollars Ninja Turtles Soda Parents,Siblings,Friends,Teachers nan",Pizza
"3 I would expect 4 toppings normally: dough, tomato sauce, cheese, and typically another topping like pepperoni or something else. Cheese pizzas are very common too, so 3 toppings is also a good answer. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack If you buy a whole medium pizza it will cost about 12 CAD in Toronto, depending on the place you get it from. So a single ""serving"" or slice of this will be about 1 CAD. It depends on what is meant by serving. Ratatouille. Soda like Coke, Sprite, Fanta, Crush, or Ginger Ale. Parents,Siblings,Friends,Strangers nan",Pizza
"4 more than 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $20  SpongeBob Coke Friends A little (mild)",Pizza
"3 6-8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 25-Dec Marvel Movies Coke or Juice Friends A moderate amount (medium)",Pizza
"2 6 to 10  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 12 to 14 dollars nan A glass of water Parents A little (mild)",Pizza
"3 I would expect this food item to contain, at minimum 5 ingredients. The amount of ingredients needed varies depending on preference, but I don't think it would have more than 17-20 ingredients. On average, I would expect it to have 10 ingredients. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 5 dollars. The Princess Diaries I would pair this item with soda. Parents nan",Pizza
"1 3 to a finite amount more Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $2 per serving (a slice among 6) Little Italy Any soft drink Friends,Teachers nan",Pizza
"3 This food item can contain anywhere from 3 to 20+ ingredients depending on how many toppings are desired. Pepperoni is a common topping. Week day lunch,Week day dinner,Weekend lunch,At a party A couple of euro. Toy Story. The restaurant that the green aliens come from serve it. The name of the restaurant is an alliteration, with the last word of the name being “Planet”. Water because cheese is very salty. Parents,Siblings,Friends,Teachers I will have some of this food item with my hot sauce",Pizza
"4 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 12-20 dollars Deadpool vs Wolverine smoothie Parents,Siblings A lot (hot)",Shawarma
"3 Around 9. Week day lunch,Week day dinner,Weekend lunch I'd expect to pay around $13-16 for a good portion. I don't think of any movie. Water. Friends nan",Shawarma
"5 5 Week day lunch,Weekend lunch $10  The Dictator Sprite Strangers nan",Shawarma
"4 5-7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $10  I actually can not think of anything juice Parents,Siblings A moderate amount (medium)",Shawarma
4 8 Week day dinner $8  MIB nestea Strangers A moderate amount (medium),Shawarma
"4 5 Week day lunch,Weekend lunch $9.00  The Avengers soda Friends nan",Shawarma
"3 5-10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $8-12 Aladdin Coke Parents,Siblings A little (mild)",Shawarma
"4 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $8.00  Gladiator Iced Tea Siblings A lot (hot)",Shawarma
"3 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $10  fast and furious  crush  Siblings,Friends A moderate amount (medium)",Shawarma
"4 5-10 ingredients. Week day dinner,Weekend lunch 7-10 dollors Aladdin Coca-Cola Parents,Siblings A moderate amount (medium)",Shawarma
"2 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $13  Avengers Coke Siblings,Friends A moderate amount (medium)",Shawarma
"5 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 22 The Avengers Coke Friends A moderate amount (medium)",Shawarma
"4 Vegetables, rice, carrots Week day dinner,Late night snack 8 nan ice lemon tea Siblings,Friends,Strangers A moderate amount (medium)",Shawarma
"4 Depending on the toppings, anywhere from 5-15. You really can't go wrong with it.  Week day lunch,Weekend lunch,At a party,Late night snack 15-20, depending on whether it's a wrap or a bowl.  Aladdin Laban Ayran  Parents,Friends A moderate amount (medium)",Shawarma
"4 9 Week day lunch,Week day dinner,Late night snack 11.99 borat pineapple fanta Friends,Strangers A lot (hot)",Shawarma
"2 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 10 Avengers Coke Siblings,Friends A moderate amount (medium)",Shawarma
"4 Bread

Two sauces

chicken or any meat

pickles

turnip

onions

Lettuce

4 min to 12

8 optimal Week day lunch,Late night snack 8 Cad Oppenheimer Coca cola Friends A moderate amount (medium)",Shawarma
"2  8 Week day lunch $12  The Avengers. At the end of the film after the battle in NYC, Tony Stark suggests to the rest of the team that they go get shawarma. tap water. Strangers nan",Shawarma
"3 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 12 CAD The Avengers Diet Coke Parents A little (mild)",Shawarma
"5 I would expect there to be rice or fries, some salad including 2 vegetables and some onion and shawarma meat. So overall that's 5 ingredients. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack I would expect to pay around 16$ for a regular sized serving of shawarma. I think of movies that I've watch with either my friends or my siblings. Any drink would pair well. Siblings,Friends A moderate amount (medium)",Shawarma
"4 6.

Multiple vegetables, meat, and sauces. Late night snack $12.00  Deadpool 2. Water. Friends nan",Shawarma
"4 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 12 The Avengers Coke Zero Parents,Siblings,Friends nan",Shawarma
"3 7 Weekend lunch,Weekend dinner,Late night snack 12 The Kite Runner Water Friends A lot (hot)",Shawarma
"4 5-6 Week day dinner,Weekend dinner,Late night snack 10-Jul I dont think of a movie. Water. Friends A lot (hot)",Shawarma
"2 15 Week day lunch,Weekend lunch $10  Avengers Pop Parents,Siblings,Friends A moderate amount (medium)",Shawarma
"4 10 Week day lunch,Weekend lunch $12.50  The Barbie Movie Pepsi Siblings A moderate amount (medium)",Shawarma
"2 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 5 avengers sprite Friends nan",Shawarma
"5 8 Week day lunch,Weekend lunch 15 avengers pineapple juice Friends A moderate amount (medium)",Shawarma
"4 4 Week day lunch,Week day dinner,Weekend dinner 15 Avengers Laban Parents,Siblings A lot (hot)",Shawarma
"2 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $15  Deadpool 2 Pop Friends A little (mild)",Shawarma
"4 6+ ingredients: meat, wrap, lettuce, tomatoes, condiments such as various sauces (including hot sauce),  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $15 for a moderately sized shawarma Ratatouille Pop, such as Coke or Pepsi, or Jarritos Friends A lot (hot)",Shawarma
"2 At least 5 ingredients. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $10 per sandwich  The Avengers.  Yogurt Drink or Coca-Cola Parents,Siblings,Friends,Strangers nan",Shawarma
"2 chicken. beef, onions, tomato, garlic sauce, hot sauce, lettuce  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 9.99$ Avenegers Sprite Parents,Siblings,Strangers A lot (hot)",Shawarma
"3 1? I thought shawarma refered to the meat and not the whole wrap. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 7-8$ for a whole wrap. The Avengers Water Teachers nan",Shawarma
"4 13 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $15  Breaking bad Soda Parents,Friends A little (mild)",Shawarma
"3 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $12  The Avengers Water Siblings,Friends A lot (hot)",Shawarma
"4 10 Week day dinner,Weekend dinner 11 The Avengers Water Parents I will have some of this food item with my hot sauce",Shawarma
"4 4 Week day lunch,Weekend lunch 12 The Dictator pepsi Friends,Strangers A moderate amount (medium)",Shawarma
"4 8 ingredients Week day lunch,Weekend lunch,At a party,Late night snack $9  Avengers Sprite Siblings,Friends A little (mild)",Shawarma
"3 8-12 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $12 max Pursuit of Happyness Water Parents,Siblings,Friends,Strangers A moderate amount (medium)",Shawarma
"2 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 15 The Avengers Soda/Pop Friends,Strangers A little (mild)",Shawarma
"4 5+ Week day lunch $12  The Avengers  Sprite Friends,Teachers A moderate amount (medium)",Shawarma
"3 7 Week day lunch,Weekend lunch,Late night snack 10 dollars  Nothing Soda Friends,Strangers A moderate amount (medium)",Shawarma
"3 At least 3:

1. Bread / Dough outside

2. Sauce (tahini, etc)

3. Meat (Chicken, Beef, Lamb)

Also

4. Vegetables (Tomato, Cucumber, Lettuces).  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner Usually 6$ to 12$ based on BA's food trucks and Uber Eats prices. Probably some middle eat movies. None, or maybe water. Siblings,Friends,Strangers A moderate amount (medium)",Shawarma
"2 9 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 10 The Avengers water Friends,Strangers I will have some of this food item with my hot sauce",Shawarma
"3 Seven. Week day lunch,Weekend lunch 12 CAD. Deadpool & Wolverine. Coca Cola. Friends A little (mild)",Shawarma
"4 4-6 ingredients Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $13  Avengers coke Friends A moderate amount (medium)",Shawarma
"3 5+ Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $13  The Dictator Water. Friends nan",Shawarma
"4 9 Week day lunch,Weekend lunch 11 Drishyam coffee Strangers nan",Shawarma
"2 10-15 Week day lunch,Late night snack $10  The Avengers Coke Friends A lot (hot)",Shawarma
"3 8 Week day lunch,Week day dinner,Weekend lunch $7  Mission Impossible Orange Juice Siblings A lot (hot)",Shawarma
"5 It can vary depending on what is needed inside the shawarma. From as little as 2-3 to much more like 6.  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 8$-12$ The Avengers. Action movies. Sprite or any soft drinks as such. Coke, Pepsi, etc. Parents,Siblings A lot (hot)",Shawarma
"4 10+ Week day lunch,Late night snack $12  Us Coca cola Parents,Siblings A moderate amount (medium)",Shawarma
